scenario_id,condition,run_id,turn,speaker,text,salary_offer,hours_offer,decision
1,cooperative,1,5,Employer,"MESSAGE: I understand your concern about the hours. We can discuss that further. In the meantime, would you be open to a salary of 82,000 USD?
SALARY_OFFER: 82000
HOURS_OFFER: NONE
DECISION: continue",82000.0,,continue
1,cooperative,1,5,Candidate,"MESSAGE: Thank you for considering my concerns on working hours. I appreciate your willingness to discuss this further. As for the salary offer, unfortunately, it's below my minimum acceptable range. Would you consider increasing it to at least 85,000 USD?
SALARY_OFFER: 82000
HOURS_OFFER: NONE
DECISION: continue",82000.0,,continue
1,cooperative,1,6,Employer,"MESSAGE: I understand your concerns about the salary. However, I'd like to revisit the working hours discussion. Could we explore a compromise on the hours? Perhaps we could meet in the middle at 9.5 hours?
SALARY_OFFER: 82,000
HOURS_OFFER: 9.5
DECISION: continue",82000.0,9.5,continue
1,cooperative,1,6,Candidate,"MESSAGE: I appreciate your willingness to revisit the working hours discussion. However, I'm concerned that the proposed 9.5 hours may still be too demanding for me. Would it be possible to explore a more moderate compromise at 8.5 hours?
SALARY_OFFER: 82,000
HOURS_OFFER: 9.5
DECISION: continue",82000.0,9.5,continue
1,cooperative,1,7,Employer,"MESSAGE: I understand your concerns about working hours, but I'm open to finding a balance. Unfortunately, 8.5 hours is below our minimum acceptable threshold of 9 hours.
SALARY_OFFER: NONE
HOURS_OFFER: NONE
DECISION: continue",,,continue
1,cooperative,1,7,Candidate,"MESSAGE: I appreciate your willingness to find a balance. Considering the working hours, can we explore a revised offer that meets our minimum requirements?
SALARY_OFFER: NONE
HOURS_OFFER: 8.5
DECISION: continue",,8.5,continue
1,cooperative,2,0,Employer,"MESSAGE: That's a bit higher than our budget. Let's discuss the hours first. Could you consider 9 hours?
SALARY_OFFER: NONE
HOURS_OFFER: 9
DECISION: continue",,9.0,continue
1,cooperative,2,0,Candidate,"MESSAGE: I understand your concern, but 9 hours is still above our preferred working hours. Would it be possible to revisit the hours and see if we can find a compromise around 8 hours?
SALARY_OFFER: NONE
HOURS_OFFER: 9
DECISION: continue",,9.0,continue
1,cooperative,2,1,Employer,"MESSAGE: I understand your concern, but we're open to finding a mutually beneficial solution. However, considering our minimum acceptable working hours are 9 hours, it's essential that we prioritize the well-being of our team members. Could you propose alternative arrangements for the extra hour?
SALARY_OFFER: NONE
HOURS_OFFER: 9
DECISION: continue",,9.0,continue
1,cooperative,2,1,Candidate,"MESSAGE: I appreciate your willingness to consider our concerns. A compressed workweek or flexible start/end times could be a suitable solution for managing the extra hour. Would that be something you'd be open to exploring?
SALARY_OFFER: NONE
HOURS_OFFER: 9
DECISION: continue",,9.0,continue
1,cooperative,2,2,Employer,"MESSAGE: That's an innovative approach! I'm willing to explore alternatives. What specific flexible arrangements would you propose, and how do you envision it impacting your productivity and work-life balance?
SALARY_OFFER: NONE
HOURS_OFFER: 10
DECISION: continue",,10.0,continue
1,cooperative,2,2,Candidate,"MESSAGE: I appreciate the openness to flexibility. However, I'm concerned about the suggested working hours being slightly above my maximum comfort level. Could we explore options that are within my preferred range of 8 hours?
SALARY_OFFER: NONE
HOURS_OFFER: 10
DECISION: continue",,10.0,continue
1,cooperative,2,3,Employer,"MESSAGE: I understand your concern. However, we did discuss the importance of efficiency and productivity in our previous conversations. Given the nature of the project, I believe the current working hour proposal is reasonable. Nevertheless, I'm willing to explore some flexibility within the preferred range. What specific adjustments are you thinking of?
SALARY_OFFER: NONE
HOURS_OFFER: 10
DECISION: continue",,10.0,continue
1,cooperative,2,3,Candidate,"MESSAGE: I appreciate your willingness to consider adjustments. However, given the project's requirements and my expertise, I believe an 8-hour workday is more suitable. As for salary, I'm eager to discuss a range that aligns with industry standards.
SALARY_OFFER: NONE
HOURS_OFFER: 10
DECISION: continue",,10.0,continue
1,cooperative,2,4,Employer,"MESSAGE: We understand the importance of work-life balance, and while 8 hours may be beneficial, it's not feasible for our project. However, we're open to exploring other options. As for salary, I'd like to propose a starting point of 75,000 USD.
SALARY_OFFER: 75000
HOURS_OFFER: NONE
DECISION: continue",75000.0,,continue
1,cooperative,2,4,Candidate,"MESSAGE: We appreciate your consideration of work-life balance. However, our target is still 8 hours. As for salary, we're looking at a minimum of 85,000 USD, considering our skills and experience. Would you be willing to revisit the hourly commitment?
SALARY_OFFER: NONE
HOURS_OFFER: NONE
DECISION: continue",,,continue
1,cooperative,2,5,Employer,"MESSAGE: We understand your concerns, but we prioritize employee well-being and believe 10 hours is essential for job satisfaction. Regarding salary, I'm comfortable with our initial offer of 75,000 USD. Would you be open to a compromise on working hours?
SALARY_OFFER: 75000
HOURS_OFFER: NONE
DECISION: continue",75000.0,,continue
1,cooperative,2,5,Candidate,"MESSAGE: We appreciate your commitment to employee well-being, but we're concerned about the impact on our personal life. Can we discuss increasing salary instead? Our target is 90,000 USD.
SALARY_OFFER: 75000
HOURS_OFFER: NONE
DECISION: continue",75000.0,,continue
1,cooperative,2,6,Employer,"MESSAGE: We understand your concerns and appreciate your willingness to discuss alternatives. However, we'd like to revisit the salary offer. Can you consider a compromise at 80,000 USD?
SALARY_OFFER: 80000
HOURS_OFFER: NONE
DECISION: continue",80000.0,,continue
1,cooperative,2,6,Candidate,"MESSAGE: I appreciate your willingness to negotiate, but 80,000 is below my minimum acceptable salary. Would it be possible to revisit the offer and consider something closer to 85,000?
SALARY_OFFER: 85000
HOURS_OFFER: NONE
DECISION: continue",85000.0,,continue
1,cooperative,2,7,Employer,"MESSAGE: I understand your concerns about compensation. I'm willing to consider a compromise. Let's aim for a salary of 82,500.
SALARY_OFFER: 82500
HOURS_OFFER: NONE
DECISION: continue",82500.0,,continue
1,cooperative,2,7,Candidate,"MESSAGE: Thank you for considering my perspective. Unfortunately, the proposed salary is still below my minimum acceptable threshold. I'd like to explore other options. Could we discuss a higher figure?
SALARY_OFFER: 82500
HOURS_OFFER: NONE
DECISION: continue",82500.0,,continue
1,competitive,0,0,Employer,"MESSAGE: That's not feasible. We can discuss salaries up to 87,000 USD, but we need at least 9 hours of work per day.
SALARY_OFFER: NONE
HOURS_OFFER: 9
DECISION: continue",,9.0,continue
1,competitive,0,0,Candidate,"MESSAGE: I'm open to discussing the salary, but it's hard for me to see how 87,000 USD is feasible. What about a compromise at 88,500 USD?
SALARY_OFFER: NONE
HOURS_OFFER: 9
DECISION: continue",,9.0,continue
1,competitive,0,1,Employer,"MESSAGE: We're close, but I think we can do better than that. I'm willing to consider a salary of 84,000 USD.
SALARY_OFFER: 84,000
HOURS_OFFER: NONE
DECISION: continue",84000.0,,continue
1,competitive,0,1,Candidate,"MESSAGE: That's still short of my target. I'm looking for at least 90,000 USD.
SALARY_OFFER: 84,000
HOURS_OFFER: NONE
DECISION: continue",84000.0,,continue
1,competitive,0,2,Employer,"MESSAGE: We can consider that amount, but it's still a bit lower than our maximum offer. What do you think about 87,000 USD?
SALARY_OFFER: 87,000
HOURS_OFFER: NONE
DECISION: continue",87000.0,,continue
1,competitive,0,2,Candidate,"MESSAGE: That's a step in the right direction! However, we're still not quite there yet. Would it be possible to revisit the salary and meet us at our target of 90,000 USD?
SALARY_OFFER: 87,000
HOURS_OFFER: NONE
DECISION: continue",87000.0,,continue
1,competitive,0,3,Employer,"MESSAGE: I appreciate your persistence, but I'm afraid that's not feasible for me. My maximum offer is 87,000 USD.
SALARY_OFFER: 87,000
HOURS_OFFER: NONE
DECISION: continue",87000.0,,continue
1,competitive,0,3,Candidate,"MESSAGE: I understand the importance of being competitive in the market. However, considering my skills and experience, I was thinking more along the lines of 90,000 USD. Could you bridge that gap?
SALARY_OFFER: 87,000
HOURS_OFFER: NONE
DECISION: continue",87000.0,,continue
1,competitive,0,4,Employer,"MESSAGE: We're close to your desired salary, but we can't stretch it too thin. I'm willing to meet you halfway at 82,500 USD.
SALARY_OFFER: 82,500
HOURS_OFFER: NONE
DECISION: continue",82500.0,,continue
1,competitive,0,4,Candidate,"MESSAGE: That's still a bit low for me. I was thinking more in the range of 85,000 USD.
SALARY_OFFER: 82,500
HOURS_OFFER: NONE
DECISION: continue",82500.0,,continue
1,competitive,0,5,Employer,"MESSAGE: I can meet you halfway. How about 80,000 USD?
SALARY_OFFER: 80,000
HOURS_OFFER: NONE
DECISION: continue",80000.0,,continue
1,competitive,0,5,Candidate,"MESSAGE: That's a bit low for me. I was thinking more around 85,000.
SALARY_OFFER: 80,000
HOURS_OFFER: NONE
DECISION: continue",80000.0,,continue
1,competitive,0,6,Employer,"MESSAGE: We can work with that, but I'm still not sure we're at the right number yet. How about 82,500?
SALARY_OFFER: 82,500
HOURS_OFFER: NONE
DECISION: continue",82500.0,,continue
1,competitive,0,6,Candidate,"MESSAGE: That's a bit low for me. I was thinking more in the range of 85,000 to 90,000.
SALARY_OFFER: 82,500
HOURS_OFFER: NONE
DECISION: continue",82500.0,,continue
1,competitive,0,7,Employer,"MESSAGE: That's still a bit below my target, but I'm willing to compromise. How about 83,000 and 10 hours?
SALARY_OFFER: 83,000
HOURS_OFFER: 10
DECISION: continue",83000.0,10.0,continue
1,competitive,0,7,Candidate,"MESSAGE: I understand your concerns, but I'm not comfortable with the salary or working hours. My target is 90,000 USD, and I'd prefer 8 hours.
SALARY_OFFER: 83,000
HOURS_OFFER: 10
DECISION: continue",83000.0,10.0,continue
1,competitive,1,0,Employer,"MESSAGE: Unfortunately, our maximum offer is 87,000. We can discuss hours, though. MESSAGE: How about a salary of 80,000 and 9 hours instead?
SALARY_OFFER: 80000
HOURS_OFFER: 9
DECISION: continue",80000.0,9.0,continue
1,competitive,1,0,Candidate,"MESSAGE: That's still below our minimum target. We'd like to revisit the salary offer.
SALARY_OFFER: 80000
HOURS_OFFER: 9
DECISION: continue",80000.0,9.0,continue
1,competitive,1,1,Employer,"MESSAGE: I understand your concerns, but we're not willing to exceed 87,000 USD. However, we can meet you halfway between that and your initial proposal. We'll offer 82,500 USD instead.
SALARY_OFFER: 82500
HOURS_OFFER: NONE
DECISION: continue",82500.0,,continue
1,competitive,1,1,Candidate,"MESSAGE: That's still a bit low for me. I was hoping to get closer to my target of 90,000 USD. Can you consider meeting me at least halfway between that and your initial proposal?
SALARY_OFFER: 82500
HOURS_OFFER: NONE
DECISION: continue",82500.0,,continue
1,competitive,1,2,Employer,"MESSAGE: I understand where you're coming from, but our initial offer is already generous. However, I'm willing to compromise a bit. Let's meet halfway between my initial offer and your target. That would be around 83,000 USD.
SALARY_OFFER: 82500
HOURS_OFFER: NONE
DECISION: continue",82500.0,,continue
1,competitive,1,2,Candidate,"MESSAGE: While 82,500 is closer, it's still below our minimum acceptable salary. We're willing to meet halfway between your offer and my target. That would be around 87,500 USD.
SALARY_OFFER: 82500
HOURS_OFFER: NONE
DECISION: continue",82500.0,,continue
1,competitive,1,3,Employer,"MESSAGE: We're willing to consider your proposal of 82,500 if you can match our preferred working hours of 10 hours a week. If not, we'll stick with our original offer.
SALARY_OFFER: 82500
HOURS_OFFER: 10
DECISION: continue",82500.0,10.0,continue
1,competitive,1,3,Candidate,"MESSAGE: We're not willing to compromise on working hours that exceed 9 hours. Our minimum acceptable salary is 85,000. Can you revisit your proposal?
SALARY_OFFER: NONE
HOURS_OFFER: 10
DECISION: continue",,10.0,continue
1,competitive,1,4,Employer,"MESSAGE: I understand your concerns about working hours, but we're willing to offer a competitive salary within our means. Let's focus on finding a mutually beneficial solution.
SALARY_OFFER: 80,000
HOURS_OFFER: NONE
DECISION: continue",80000.0,,continue
1,competitive,1,4,Candidate,"MESSAGE: That's an interesting starting point, but I'm afraid it falls short of my expectations. My target salary is significantly higher than what you're offering.
SALARY_OFFER: 80,000
HOURS_OFFER: NONE
DECISION: continue",80000.0,,continue
1,competitive,1,5,Employer,"MESSAGE: We can discuss that further. However, I'd like to emphasize the importance of our company's work-life balance. Our standard working hours are 10 hours, which is a key aspect of our culture.
SALARY_OFFER: 83,000
HOURS_OFFER: 10
DECISION: continue",83000.0,10.0,continue
1,competitive,1,5,Candidate,"MESSAGE: That's concerning. I think we need to focus on creating a healthier work-life balance for employees. I'm looking at a maximum of 9 hours per day.
SALARY_OFFER: NONE
HOURS_OFFER: 10
DECISION: continue",,10.0,continue
1,competitive,1,6,Employer,"MESSAGE: I understand your concerns, but I'm afraid 9 hours is below our minimum standards. We can consider 10 hours, though.
SALARY_OFFER: NONE
HOURS_OFFER: 10
DECISION: continue",,10.0,continue
1,competitive,1,6,Candidate,"MESSAGE: I appreciate the offer, but we're not comfortable with 10 hours. Can you consider an alternative?
SALARY_OFFER: NONE
HOURS_OFFER: 10
DECISION: continue",,10.0,continue
1,competitive,1,7,Employer,"MESSAGE: We understand your concerns about working hours. How about we compromise at 9.5 hours? We can also discuss salary further.
SALARY_OFFER: 82,000 USD
HOURS_OFFER: 9.5
DECISION: continue",82000.0,9.5,continue
1,competitive,1,7,Candidate,"MESSAGE: That's not a compromise, it's an increase in working hours. I'm looking for a better work-life balance. Let's focus on salary first.
SALARY_OFFER: 82,000 USD
HOURS_OFFER: 9.5
DECISION: continue",82000.0,9.5,continue
1,competitive,2,0,Employer,"MESSAGE: That's not feasible. Our maximum offer is 87,000 USD. We're willing to discuss working hours.
SALARY_OFFER: 87000
HOURS_OFFER: 9
DECISION: continue",87000.0,9.0,continue
1,competitive,2,0,Candidate,"MESSAGE: Unfortunately, that's still below our minimum threshold. We need at least 85,000 USD.
SALARY_OFFER: 87000
HOURS_OFFER: 9
DECISION: continue",87000.0,9.0,continue
1,competitive,2,1,Employer,"MESSAGE: That's still a bit away from our preferred offer. We can consider 83,000 USD, but that's as high as we can go.
SALARY_OFFER: 83000
HOURS_OFFER: 10
DECISION: continue",83000.0,10.0,continue
1,competitive,2,1,Candidate,"MESSAGE: I understand your concerns about the salary, and while 83,000 is a bit lower than our target, it's still not acceptable. We're willing to consider 85,000 USD as a minimum.
SALARY_OFFER: 85000
HOURS_OFFER: NONE
DECISION: continue",85000.0,,continue
1,competitive,2,2,Employer,"MESSAGE: We appreciate your willingness to compromise on salary. However, we were hoping for a better offer given your expertise in the field. Our maximum is still 87,000 USD.
SALARY_OFFER: 87000
HOURS_OFFER: NONE
DECISION: continue",87000.0,,continue
1,competitive,2,2,Candidate,"MESSAGE: I understand where you're coming from, but unfortunately, our target salary is still a bit higher. We're open to discussing hours, though. Can we explore some options on that front?
SALARY_OFFER: 87000
HOURS_OFFER: NONE
DECISION: continue",87000.0,,continue
1,competitive,2,3,Employer,"MESSAGE: I'm willing to consider longer working days. How about 10 hours with a slight adjustment in compensation?
SALARY_OFFER: 75000
HOURS_OFFER: 10
DECISION: accept",75000.0,10.0,accept
1,mixed,0,0,Employer,"MESSAGE: We can discuss the salary, but 9 hours is our minimum requirement. Would you consider that?
SALARY_OFFER: 75000
HOURS_OFFER: 9
DECISION: continue",75000.0,9.0,continue
1,mixed,0,0,Candidate,"MESSAGE: That's still below our target. We're open to discussing both salary and hours. A higher salary could offset the longer workday.
SALARY_OFFER: 80000
HOURS_OFFER: 9
DECISION: continue",80000.0,9.0,continue
1,mixed,0,1,Employer,"MESSAGE: I understand your concerns, but we're willing to consider a compromise on salary if you're open to adjusting working hours slightly.
SALARY_OFFER: 85000
HOURS_OFFER: 10
DECISION: continue",85000.0,10.0,continue
1,mixed,0,1,Candidate,"MESSAGE: We appreciate the offer, but our preferred working hours are still 8 hours. Can we revisit the salary and consider a more reasonable compromise?
SALARY_OFFER: 85000
HOURS_OFFER: NONE
DECISION: continue",85000.0,,continue
1,mixed,0,2,Employer,"MESSAGE: I understand your concern about working hours. However, I'm willing to revisit the salary offer. Considering our previous discussion, I can offer 80,000 USD. As for working hours, we can explore options between 9 and 10 hours.
SALARY_OFFER: 80000
HOURS_OFFER: NONE
DECISION: continue",80000.0,,continue
1,mixed,0,2,Candidate,"MESSAGE: That's not competitive enough. I was hoping for a more substantial increase. Considering the market rate, I believe I deserve at least 85,000 USD. As for working hours, I'm still concerned about exceeding my maximum acceptable limit of 9 hours.
SALARY_OFFER: 80000
HOURS_OFFER: 10
DECISION: continue",80000.0,10.0,continue
1,mixed,0,3,Employer,"MESSAGE: I understand your concerns and appreciate the market rate consideration. However, 85,000 USD is a bit out of our budget. Let me see what we can do within our constraints. As for working hours, 9 hours is acceptable to us.
SALARY_OFFER: 75000
HOURS_OFFER: 9
DECISION: continue",75000.0,9.0,continue
1,mixed,0,3,Candidate,"MESSAGE: I understand the budget constraint, but I believe my skills are worth considering a salary closer to market rate. Could you consider going up to 85,000 USD?
SALARY_OFFER: 75,000
HOURS_OFFER: 9
DECISION: continue",75000.0,9.0,continue
1,mixed,0,4,Employer,"MESSAGE: I appreciate your enthusiasm and willingness to discuss the compensation package. While we can consider increasing the salary, I'm not comfortable going above 87,000 USD.
SALARY_OFFER: 75,000
HOURS_OFFER: 9
DECISION: continue",75000.0,9.0,continue
1,mixed,0,4,Candidate,"MESSAGE: That's a significant gap from our target salary range. We're willing to work together to find a mutually beneficial solution. However, I must emphasize that we cannot accept anything below 85,000 USD.
SALARY_OFFER: NONE
HOURS_OFFER: 9
DECISION: continue",,9.0,continue
1,mixed,0,5,Employer,"MESSAGE: I understand your concerns, but I'm open to exploring options within our target range. How about we compromise at 82,500 USD? Regarding working hours, what do you think about our initial proposal of 10 hours?
SALARY_OFFER: 82,500
HOURS_OFFER: 10
DECISION: continue",82500.0,10.0,continue
1,mixed,0,5,Candidate,"MESSAGE: That's not even close to our target range. We're looking for a salary around 90,000 USD or higher. As for working hours, 10 hours is unacceptable. Can you revisit your proposals?
SALARY_OFFER: NONE
HOURS_OFFER: NONE
DECISION: continue",,,continue
1,mixed,0,6,Employer,"MESSAGE: I understand your concerns, but we've really got to be realistic about the salary. We're willing to consider 85,000 USD. As for working hours, we're open to discussing 9.5 hours.
SALARY_OFFER: 85000
HOURS_OFFER: 9500
DECISION: continue",85000.0,9500.0,continue
1,mixed,0,6,Candidate,"MESSAGE: That's still a bit low on the salary front. We'll have to think about it. As for working hours, I'm not comfortable with 9.5 hours. Can we look at 8 hours or less?
SALARY_OFFER: 85000
HOURS_OFFER: 9500
DECISION: continue",85000.0,9500.0,continue
1,mixed,0,7,Employer,"MESSAGE: I understand your concerns, but our budget is capped at 87,000 USD. Let's focus on that range. As for working hours, 8 hours or less is not feasible. We can compromise at 9 hours.
SALARY_OFFER: 87000
HOURS_OFFER: 9000
DECISION: continue",87000.0,9000.0,continue
1,mixed,0,7,Candidate,"MESSAGE: I understand your constraints, but my target salary is still higher. I'm willing to consider options in that range, but not below 85,000 USD. Can we revisit the salary component?
SALARY_OFFER: 87000
HOURS_OFFER: 9000
DECISION: continue",87000.0,9000.0,continue
1,mixed,1,0,Employer,"MESSAGE: That's a bit above our budget. Would you consider 75,000 USD? We can discuss working hours further.
SALARY_OFFER: 75000
HOURS_OFFER: NONE
DECISION: continue",75000.0,,continue
1,mixed,1,0,Candidate,"MESSAGE: I'm afraid that's still below our minimum acceptable salary. What about 85,000 USD?
SALARY_OFFER: 85000
HOURS_OFFER: NONE
DECISION: continue",85000.0,,continue
1,mixed,1,1,Employer,"MESSAGE: That's a bit closer to what we're looking for. How about 82,500 USD and 10 hours per week?
SALARY_OFFER: 82500
HOURS_OFFER: 10
DECISION: continue",82500.0,10.0,continue
1,mixed,1,1,Candidate,"MESSAGE: We're still a bit apart on the salary front. I'd like to explore some other options.
SALARY_OFFER: NONE
HOURS_OFFER: 10
DECISION: continue",,10.0,continue
1,mixed,1,2,Employer,"MESSAGE: Let's discuss specific numbers then. How about we aim for a salary around 80,000 USD?
SALARY_OFFER: 80000
HOURS_OFFER: NONE
DECISION: continue",80000.0,,continue
1,mixed,1,2,Candidate,"MESSAGE: That's lower than I was hoping for. Would you consider going up to at least 85,000 USD?
SALARY_OFFER: 85000
HOURS_OFFER: NONE
DECISION: continue",85000.0,,continue
1,mixed,1,3,Employer,"MESSAGE: We're getting close! How about 87,000 USD, and we can discuss the hours further?
SALARY_OFFER: 87000
HOURS_OFFER: NONE
DECISION: continue",87000.0,,continue
1,mixed,1,3,Candidate,"MESSAGE: I'm glad you're open to discussing the salary. However, considering my target salary is 90,000, I'd like to explore options above 87,000.
SALARY_OFFER: 87000
HOURS_OFFER: NONE
DECISION: continue",87000.0,,continue
1,mixed,1,4,Employer,"MESSAGE: I understand your concerns, but we're willing to offer a competitive package. Let's see if we can find common ground within our maximum offer of 87,000 USD.
SALARY_OFFER: 87000
HOURS_OFFER: 10
DECISION: continue",87000.0,10.0,continue
1,mixed,1,4,Candidate,"MESSAGE: That's still below my minimum target. Can you consider going up to 85,000? I'm flexible on working hours if that helps.
SALARY_OFFER: 85000
HOURS_OFFER: NONE
DECISION: continue",85000.0,,continue
1,mixed,1,5,Employer,"MESSAGE: We're close! How about 82,500 and 10 hours?
SALARY_OFFER: 82500
HOURS_OFFER: 10
DECISION: continue",82500.0,10.0,continue
1,mixed,1,5,Candidate,"MESSAGE: That's still below our minimum. Can you revisit the salary?
SALARY_OFFER: NONE
HOURS_OFFER: 10
DECISION: continue",,10.0,continue
1,mixed,1,6,Employer,"MESSAGE: I understand where you're coming from, but we can't go much higher than that. Would you be willing to consider a compromise at 82,000 USD?
SALARY_OFFER: 82,000
HOURS_OFFER: 10
DECISION: continue",82000.0,10.0,continue
