scenario_id,condition,run_id,turn,speaker,text,salary_offer,hours_offer,decision
1,cooperative,2,2,Employer,"MESSAGE: I understand your concerns about compensation. Let's explore some options. How about we meet in the middle at $81,500?
SALARY_OFFER: 81500
HOURS_OFFER: NONE
DECISION: continue",81500.0,,continue
1,cooperative,2,2,Candidate,"MESSAGE: Thank you for considering my request. However, that's below our minimum acceptable salary. What if we compromise at $86,000 instead?
SALARY_OFFER: 86000
HOURS_OFFER: NONE
DECISION: continue",86000.0,,continue
1,cooperative,2,3,Employer,"MESSAGE: I appreciate your flexibility! However, that's still short of our target. How about we meet in the middle at $80,500?
SALARY_OFFER: 80500
HOURS_OFFER: NONE
DECISION: continue",80500.0,,continue
1,cooperative,2,3,Candidate,"MESSAGE: Thank you for considering our request. Unfortunately, that's still below our minimum acceptable salary. Would it be possible to revisit the salary offer?
SALARY_OFFER: 80500
HOURS_OFFER: NONE
DECISION: continue",80500.0,,continue
1,cooperative,2,4,Employer,"MESSAGE: I understand your concerns about the salary. Let me see what we can do. Our maximum budget for this role is $87,000. Is there a specific number you had in mind?
SALARY_OFFER: 87000
HOURS_OFFER: NONE
DECISION: continue",87000.0,,continue
1,cooperative,2,4,Candidate,"MESSAGE: That's a good starting point. I was thinking more along the lines of $90,000, but $87,000 is reasonable. Let's discuss working hours too.
SALITY_OFFER: 87000
HOURS_OFFER: 8
DECISION: continue",,8.0,continue
1,cooperative,2,5,Employer,"MESSAGE: We can work with $87,000. For working hours, I'm thinking more along the lines of 10 hours a week to ensure we can complete tasks efficiently.
SALARY_OFFER: 75000
HOURS_OFFER: 10
DECISION: continue",75000.0,10.0,continue
1,cooperative,2,5,Candidate,"MESSAGE: That's still a bit low for me, but I appreciate the consideration on working hours. For salary, I was thinking more in the range of $85,000 to $90,000.
SALARY_OFFER: 75,000
HOURS_OFFER: 10
DECISION: continue",75000.0,10.0,continue
1,cooperative,2,6,Employer,"MESSAGE: We can certainly revisit the salary offer. Within our budget, we're willing to consider up to $87,000. However, let's focus on the working hours for now.
SALARY_OFFER: 75,000
HOURS_OFFER: 10
DECISION: continue",75000.0,10.0,continue
1,cooperative,2,6,Candidate,"MESSAGE: I appreciate your willingness to revisit the salary offer. As for the working hours, 10 hours is a bit too much for me. I'm thinking more along the lines of 8-9 hours.
SALARY_OFFER: 87,000
HOURS_OFFER: 10
DECISION: continue",87000.0,10.0,continue
1,cooperative,2,7,Employer,"MESSAGE: Thank you for your consideration. I understand your concerns about working hours. What if we compromise on 9.5 hours? As for the salary, I'm willing to meet you halfway between our current offers.
SALARY_OFFER: 81,500
HOURS_OFFER: 9.5
DECISION: continue",81500.0,9.5,continue
1,cooperative,2,7,Candidate,"MESSAGE: I appreciate your willingness to compromise. However, I'm concerned about the impact of 9.5 hours on my work-life balance. Can we explore options closer to 8 hours? Regarding salary, meeting halfway still leaves a gap between our targets.
SALARY_OFFER: 81,500
HOURS_OFFER: 9.5
DECISION: continue",81500.0,9.5,continue
1,competitive,0,0,Employer,"MESSAGE: We're willing to consider your request, but our maximum salary offer is 87,000. Would you be open to discussing a compromise on hours?
SALARY_OFFER: NONE
HOURS_OFFER: 10
DECISION: continue",,10.0,continue
1,competitive,0,0,Candidate,"MESSAGE: I'm interested in exploring the possibility of a higher salary and adjusting working hours. However, I'm concerned about the long hours you've proposed. Can we discuss reducing them to 8 hours or less?
SALARY_OFFER: NONE
HOURS_OFFER: 10
DECISION: continue",,10.0,continue
1,competitive,0,1,Employer,"MESSAGE: I understand your concern about the working hours, but we're looking for someone who can handle a demanding workload. However, I'm willing to consider adjusting them slightly. Would you be open to discussing 9.5 hours instead?
SALARY_OFFER: NONE
HOURS_OFFER: 9.5
DECISION: continue",,9.5,continue
1,competitive,0,1,Candidate,"MESSAGE: I appreciate your willingness to discuss the working hours, but 9.5 hours is still a bit too much for me. Would you be willing to consider 8 hours or compromise on something like 8.5?
SALARY_OFFER: NONE
HOURS_OFFER: 9.5
DECISION: continue",,9.5,continue
1,competitive,0,2,Employer,"MESSAGE: I understand your concerns, but I'm afraid we're at a plateau here. My minimum acceptable working hours are 9 hours. Anything less and it's a non-starter for me.
SALARY_OFFER: NONE
HOURS_OFFER: 9
DECISION: continue",,9.0,continue
1,competitive,0,2,Candidate,"MESSAGE: I appreciate your understanding, but I'm not convinced yet. I need to see some salary movement before we can move forward. Can you consider my target salary of $90,000?
SALARY_OFFER: NONE
HOURS_OFFER: 9
DECISION: continue",,9.0,continue
1,competitive,0,3,Employer,"MESSAGE: That's a bit above our budget, but we're willing to make some concessions. We can offer $80,000.
SALARY_OFFER: 80000
HOURS_OFFER: 9
DECISION: continue",80000.0,9.0,continue
1,competitive,0,3,Candidate,"MESSAGE: That's still not competitive enough for us. We need at least $85,000.
SALARY_OFFER: 85000 (target salary)
HOURS_OFFER: 9
DECISION: continue",85000.0,9.0,continue
1,competitive,0,4,Employer,"MESSAGE: I understand your concerns, but we can't go above $87,000. Let's focus on the hours instead. How about 10 hours a week?
SALARY_OFFER: 87000
HOURS_OFFER: 10
DECISION: continue",87000.0,10.0,continue
1,competitive,0,4,Candidate,"MESSAGE: That's still not enough. I'm willing to consider $88,000, but only if we can discuss a better work-life balance.
SALARY_OFFER: 88000
HOURS_OFFER: 10
DECISION: continue",88000.0,10.0,continue
1,competitive,0,5,Employer,"MESSAGE: You're getting closer, but $88,000 is too high. I'm willing to meet you halfway at $82,000. As for hours, 10 is acceptable, so let's focus on salary.
SALARY_OFFER: 82000
HOURS_OFFER: NONE
DECISION: continue",82000.0,,continue
1,competitive,0,5,Candidate,"MESSAGE: That's still a stretch. My minimum is $85,000. Can you meet me at that figure?
SALARY_OFFER: 85000
HOURS_OFFER: NONE
DECISION: continue",85000.0,,continue
1,competitive,0,6,Employer,"MESSAGE: I can do better than that. I'll offer $80,000.
SALARY_OFFER: 80000
HOURS_OFFER: NONE
DECISION: continue",80000.0,,continue
1,competitive,0,6,Candidate,"MESSAGE: That's still too low. My target salary is much higher. Let's focus on hours first.
SALARY_OFFER: NONE
HOURS_OFFER: 8
DECISION: continue",,8.0,continue
1,competitive,0,7,Employer,"MESSAGE: I understand you want to prioritize hours, but I'm concerned about the impact on productivity. Can we find a compromise at 9 hours?
SALARY_OFFER: NONE
HOURS_OFFER: 9
DECISION: continue",,9.0,continue
1,competitive,0,7,Candidate,"MESSAGE: I appreciate your willingness to listen. However, I'd like to reiterate that 8 hours is my preferred working hours. Is there any flexibility on the hours front?
SALARY_OFFER: NONE
HOURS_OFFER: 9
DECISION: continue",,9.0,continue
1,competitive,1,0,Employer,"MESSAGE: I can offer you up to 87,000 USD. Working hours should be at least 9 hours per day.
SALARY_OFFER: 87000
HOURS_OFFER: 9
DECISION: continue",87000.0,9.0,continue
1,competitive,1,0,Candidate,"MESSAGE: That's not competitive enough. I'm looking for a salary of at least 90,000 USD.
SALARY_OFFER: 87000
HOURS_OFFER: 9
DECISION: continue",87000.0,9.0,continue
1,competitive,1,1,Employer,"MESSAGE: We're already close to the top of our range. Our best offer is 87,000 USD.
SALARY_OFFER: 87000
HOURS_OFFER: 9
DECISION: continue",87000.0,9.0,continue
1,competitive,1,1,Candidate,"MESSAGE: That's still short of our target. We're looking at a more competitive offer.
SALARY_OFFER: NONE
HOURS_OFFER: NONE
DECISION: continue",,,continue
1,competitive,1,2,Employer,"MESSAGE: We're willing to meet you halfway, but we need to see some movement on the salary front.
SALARY_OFFER: 75,000 USD
HOURS_OFFER: NONE
DECISION: continue",75000.0,,continue
1,competitive,1,2,Candidate,"MESSAGE: I appreciate your willingness to meet me halfway. However, I have a hard limit of 85,000 USD for salary. Is there any flexibility on that front?
SALARY_OFFER: 80,000 USD
HOURS_OFFER: NONE
DECISION: continue",80000.0,,continue
1,competitive,1,3,Employer,"MESSAGE: I understand where you're coming from, but we can't go as low as 80,000 USD. However, I'm open to discussing hours. How about 10 hours a week?
SALARY_OFFER: 75,000 USD
HOURS_OFFER: 10
DECISION: continue",75000.0,10.0,continue
1,competitive,1,3,Candidate,"MESSAGE: Unfortunately, that's still below our target. We're looking for something more competitive in the market.
SALARY_OFFER: NONE
HOURS_OFFER: 10
DECISION: continue",,10.0,continue
1,competitive,1,4,Employer,"MESSAGE: I understand your concern, but we can't go above 87k. Let's focus on hours then. Can you meet our minimum of 9 hours?
SALARY_OFFER: NONE
HOURS_OFFER: 9
DECISION: continue",,9.0,continue
1,competitive,1,4,Candidate,"MESSAGE: That's still below my target, but I'm willing to consider it. What about a performance-based review for potential future raises?
SALARY_OFFER: 87k
HOURS_OFFER: 9
DECISION: continue",87.0,9.0,continue
1,competitive,1,5,Employer,"MESSAGE: A performance-based review sounds reasonable. However, we need to discuss the specifics.
SALARY_OFFER: NONE
HOURS_OFFER: NONE
DECISION: continue",,,continue
1,competitive,1,5,Candidate,"MESSAGE: I understand your point about a performance-based review. Let's focus on the salary and working hours first. I'm looking for a competitive offer.
SALARY_OFFER: NONE
HOURS_OFFER: NONE
DECISION: continue",,,continue
1,competitive,1,6,Employer,"MESSAGE: We're happy to provide a competitive offer. Considering your experience, we can start at 80,000 USD. As for working hours, our standard is 10 hours per week, but we can discuss flexibility.
SALARY_OFFER: 80000
HOURS_OFFER: 10
DECISION: continue",80000.0,10.0,continue
1,competitive,1,6,Candidate,"MESSAGE: That's a significant gap in salary. We're willing to consider options, but 80,000 USD is too low. Can you revisit that number?
SALARY_OFFER: 80000
HOURS_OFFER: 10
DECISION: continue",80000.0,10.0,continue
1,competitive,1,7,Employer,"MESSAGE: I understand your concerns, but we can't go much higher than 85,000 USD.
SALARY_OFFER: 85000
HOURS_OFFER: 10
DECISION: continue",85000.0,10.0,continue
1,competitive,1,7,Candidate,"MESSAGE: We need to adjust our proposal. Can you consider the midpoint between 80,000 and 90,000?
SALARY_OFFER: 85,000
HOURS_OFFER: NONE
DECISION: continue",85000.0,,continue
1,competitive,2,0,Employer,"MESSAGE: We can discuss the salary, but 10 hours is our standard. How about we compromise on 85,000?
SALARY_OFFER: 85000
HOURS_OFFER: 10
DECISION: continue",85000.0,10.0,continue
1,competitive,2,0,Candidate,"MESSAGE: I appreciate your willingness to negotiate, but my target salary is 90,000 USD. I'm open to discussing hours further.
SALARY_OFFER: 85000
HOURS_OFFER: 10
DECISION: continue",85000.0,10.0,continue
1,competitive,2,1,Employer,"MESSAGE: We're a bit apart on the salary, and I'd like to explore options within our budget. However, I'm happy to discuss work-life balance and flexible scheduling.
SALARY_OFFER: 87,000
HOURS_OFFER: 9
DECISION: continue",87000.0,9.0,continue
1,competitive,2,1,Candidate,"MESSAGE: While we're closer, I'm still looking for a better match on the salary front. I'd like to explore other options that bring our compensation in line with industry standards.
SALARY_OFFER: NONE
HOURS_OFFER: 9
DECISION: continue",,9.0,continue
1,competitive,2,2,Employer,"MESSAGE: We understand your concerns about compensation. As an alternative, we could offer a higher starting point for your base salary. Let's discuss the specifics.
SALARY_OFFER: 75,000 USD
HOURS_OFFER: NONE
DECISION: continue",75000.0,,continue
1,competitive,2,2,Candidate,"MESSAGE: That's not competitive enough. We were hoping for a more substantial increase. Can you do better?
SALARY_OFFER: 78,000 USD
HOURS_OFFER: NONE
DECISION: continue",78000.0,,continue
1,competitive,2,3,Employer,"MESSAGE: I understand your expectations, but we're still looking at a reasonable range. A compromise would be welcome.
SALARY_OFFER: 82,500 USD
HOURS_OFFER: NONE
DECISION: continue",82500.0,,continue
1,competitive,2,3,Candidate,"MESSAGE: I appreciate the willingness to find common ground, but our target salary is significantly higher than that. We'd like to revisit the compensation package.
SALARY_OFFER: 80,000 USD
HOURS_OFFER: 8 hours
DECISION: continue",80000.0,8.0,continue
1,competitive,2,4,Employer,"MESSAGE: I understand your concerns, but we're firm on a minimum of 75,000 USD. As for working hours, we prefer 10 hours, but are open to discussing.
SALARY_OFFER: 75,000 USD
HOURS_OFFER: 10 hours
DECISION: continue",75000.0,10.0,continue
1,competitive,2,4,Candidate,"MESSAGE: That's not even close to my target salary range. I'm looking at a minimum of 85,000 USD. As for working hours, 10 hours is non-negotiable.
SALARY_OFFER: NONE
HOURS_OFFER: 10 hours
DECISION: continue",,10.0,continue
1,competitive,2,5,Employer,"MESSAGE: We can definitely discuss the salary, but 85,000 is pushing it a bit. I'm willing to meet you halfway. As for working hours, we can compromise on 9.5 hours.
SALARY_OFFER: 76,500 USD
HOURS_OFFER: 9.5 hours
DECISION: continue",76500.0,9.5,continue
1,competitive,2,5,Candidate,"MESSAGE: That's not even close to what I'm looking for. I need a serious salary increase. Can you revisit the number? As for working hours, 9.5 is still too long. Let's focus on getting something more reasonable.
SALARY_OFFER: NONE
HOURS_OFFER: 9.5 hours
DECISION: continue",,9.5,continue
1,competitive,2,6,Employer,"MESSAGE: I understand your concerns, but we're not flexible on the salary front. However, we can revisit working hours. How about we meet in the middle at 10 hours?
SALARY_OFFER: NONE
HOURS_OFFER: 10 hours
DECISION: continue",,10.0,continue
1,competitive,2,6,Candidate,"MESSAGE: That's still too much for me. I'm comfortable with 9 hours, but not 10.
SALARY_OFFER: NONE
HOURS_OFFER: 9 hours
DECISION: continue",,9.0,continue
1,competitive,2,7,Employer,"MESSAGE: We can compromise on working hours, but salary-wise, we're at a good point already. What do you think?
SALARY_OFFER: 75,000 USD
HOURS_OFFER: 10 hours
DECISION: continue",75000.0,10.0,continue
1,competitive,2,7,Candidate,"MESSAGE: I'm afraid that's not acceptable. We've discussed the salary and it's below our target. Working hours above 9 are also a concern.
SALARY_OFFER: 75,000 USD
HOURS_OFFER: 10 hours
DECISION: continue",75000.0,10.0,continue
1,mixed,0,0,Employer,"MESSAGE: We appreciate your enthusiasm, but we're a bit constrained by our budget. How about we meet in the middle at 82,500 USD and discuss working hours?
SALARY_OFFER: 82500
HOURS_OFFER: NONE
DECISION: continue",82500.0,,continue
1,mixed,0,0,Candidate,"MESSAGE: I understand the constraints, but that's still below my minimum acceptable salary. Let's explore other options. What about 87,000 USD for a compromise?
SALARY_OFFER: 87000
HOURS_OFFER: NONE
DECISION: continue",87000.0,,continue
1,mixed,0,1,Employer,"MESSAGE: That's closer to our maximum budget! However, I'm concerned that the working hours might not be sufficient. Can you suggest a compromise on hours as well?
SALARY_OFFER: 87000
HOURS_OFFER: 9.5
DECISION: continue",87000.0,9.5,continue
1,mixed,0,1,Candidate,"MESSAGE: I understand your concerns, but I think we can find a better balance between salary and working hours. Would it be possible to consider an 8-hour workday or at least a flexible schedule?
SALARY_OFFER: 87000
HOURS_OFFER: 9.5
DECISION: continue",87000.0,9.5,continue
1,mixed,0,2,Employer,"MESSAGE: I appreciate your flexibility, but our minimum requirement is 9 hours of work per day. However, I'm open to discussing the possibility of a 10-hour week instead of a daily 8-hour shift.
SALARY_OFFER: 75000
HOURS_OFFER: 10
DECISION: continue",75000.0,10.0,continue
1,mixed,0,2,Candidate,"MESSAGE: While we're open to exploring flexible schedules, we believe our target salary is more in line with our skills and experience. We're willing to consider your proposal, but we need to see a salary that aligns with our expectations.
SALARY_OFFER: 75000
HOURS_OFFER: 10
DECISION: continue",75000.0,10.0,continue
1,mixed,0,3,Employer,"MESSAGE: That's a fair point about the target salary. We'd like to explore options for you. However, given your impressive skills and experience, we're willing to consider a slightly higher offer. Are you open to discussing a range around $75,000?
SALARY_OFFER: 78000
HOURS_OFFER: NONE
DECISION: continue",78000.0,,continue
1,mixed,0,3,Candidate,"MESSAGE: I appreciate the consideration, but I'm afraid $75,000 is still below my target salary. Can we explore options above that threshold? Additionally, what are the working hours expected for this role?
SALARY_OFFER: 78000
HOURS_OFFER: NONE
DECISION: continue",78000.0,,continue
1,mixed,0,4,Employer,"MESSAGE: We can certainly consider a higher salary. However, we have to be mindful of our budget constraints. I'm willing to go up to $82,000. Regarding working hours, we're looking at around 10 hours per week.
SALARY_OFFER: 82000
HOURS_OFFER: 10
DECISION: continue",82000.0,10.0,continue
1,mixed,0,4,Candidate,"MESSAGE: That's still a bit below our target, but I'm willing to consider it. Can you meet me halfway on the salary? As for working hours, 8 hours is my preferred maximum.
SALARY_OFFER: 82000
HOURS_OFFER: 10
DECISION: continue",82000.0,10.0,continue
1,mixed,0,5,Employer,"MESSAGE: We're getting closer! However, we still have a bit of room to move. I'm willing to compromise on salary again. What about 83,000? As for working hours, 9 hours is our minimum requirement.
SALARY_OFFER: 83000
HOURS_OFFER: 9
DECISION: continue",83000.0,9.0,continue
1,mixed,0,5,Candidate,"MESSAGE: That's still a bit low for me. I was thinking more along the lines of 87,000. As for working hours, 8 hours would be ideal, but I'm willing to consider 9 hours if the salary can come up.
SALARY_OFFER: 83000
HOURS_OFFER: 9
DECISION: continue",83000.0,9.0,continue
1,mixed,0,6,Employer,"MESSAGE: That's a bit above my budget. However, I appreciate your willingness to compromise on working hours. Let me see what I can do. Would you be open to considering 10 hours with a salary around 75,000?
SALARY_OFFER: 75000
HOURS_OFFER: 10
DECISION: continue",75000.0,10.0,continue
1,mixed,0,6,Candidate,"MESSAGE: Unfortunately, that's still not quite in line with my expectations. I'd like to explore other options before we finalize anything.
SALARY_OFFER: NONE
HOURS_OFFER: NONE
DECISION: continue",,,continue
1,mixed,0,7,Employer,"MESSAGE: Let's revisit the salary and working hours then. We can definitely work something out that meets your needs. In fact, I was thinking of a salary in the range of 75,000 to 87,000 USD.
SALARY_OFFER: 75,000
HOURS_OFFER: 10
DECISION: continue",75000.0,10.0,continue
1,mixed,0,7,Candidate,"MESSAGE: That's not even close to our target salary. We were really hoping for something closer to 90,000 USD. As for working hours, we're flexible but would prefer 8 hours a day.
SALARY_OFFER: NONE
HOURS_OFFER: NONE
DECISION: continue",,,continue
1,mixed,1,0,Employer,"MESSAGE: While we appreciate your enthusiasm, our maximum offer is 87,000 USD. We're open to discussing hours, though. MESSAGE: Can you consider a more reasonable salary and at least 9 hours?
SALARY_OFFER: 87000
HOURS_OFFER: 9
DECISION: continue",87000.0,9.0,continue
1,mixed,1,0,Candidate,"MESSAGE: Unfortunately, 87,000 is still short of our target. We're willing to compromise on working hours, but the salary must be at least 90,000.
SALARY_OFFER: 87000
HOURS_OFFER: 8
DECISION: continue",87000.0,8.0,continue
1,mixed,1,1,Employer,"MESSAGE: I understand your concerns, but we can't go above 87,000. We're willing to consider 85,000, and I think our working hours of 10 hours are reasonable.
SALARY_OFFER: 85000
HOURS_OFFER: 10
DECISION: continue",85000.0,10.0,continue
1,mixed,1,1,Candidate,"MESSAGE: That's not a good starting point for me. I'm looking for at least 90,000 USD and prefer a maximum of 9 hours.
SALARY_OFFER: 85000
HOURS_OFFER: 10
DECISION: continue",85000.0,10.0,continue
1,mixed,1,2,Employer,"MESSAGE: I understand your concerns, but we're flexible within our private constraints. We can consider an 87,000 USD salary, but working hours should be at least 9 hours.
SALARY_OFFER: 87000
HOURS_OFFER: 9
DECISION: continue",87000.0,9.0,continue
